Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
30-JAN-2026|TAFS04ACN5|OBLIGASI BERKELANJUTAN IV TOYOTA ASTRA FINANCIAL SERVICES TAHAP V TAHUN 2025 SERI A|CORPORATE BOND|IDA0001523A2|TOYOTA ASTRA FINANCIAL SERVICES, PT|ACTIVE|IDX|03-MAR-2025|IDR|Electronic||08-MAR-2026|||6.5|FIXED|3 MONTHS|||371520000000|371520000000|371520000000|100|0|100|FINANCIAL INSTITUTION|1
30-JAN-2026|TAFS04BCN1|OBLIGASI BERKELANJUTAN IV TOYOTA ASTRA FINANCIAL SERVICES TAHAP I TAHUN 2023 SERI B|CORPORATE BOND|IDA0001343B3|TOYOTA ASTRA FINANCIAL SERVICES, PT|ACTIVE|IDX|12-JUL-2023|IDR|Electronic||11-JUL-2026|||6|FIXED|3 MONTHS|||619160000000|619160000000|619160000000|99.19|0.81|100|FINANCIAL INSTITUTION|1
30-JAN-2026|TAFS04BCN2|OBLIGASI BERKELANJUTAN IV TOYOTA ASTRA FINANCIAL SERVICES TAHAP II TAHUN 2023 SERI B|CORPORATE BOND|IDA0001358B1|TOYOTA ASTRA FINANCIAL SERVICES, PT|ACTIVE|IDX|04-OCT-2023|IDR|Electronic||03-OCT-2026|||6.35|FIXED|3 MONTHS|||223565000000|223565000000|223565000000|100|0|100|FINANCIAL INSTITUTION|1
30-JAN-2026|TAFS04BCN3|OBLIGASI BERKELANJUTAN IV TOYOTA ASTRA FINANCIAL SERVICES TAHAP III TAHUN 2024 SERI B|CORPORATE BOND|IDA0001439B9|TOYOTA ASTRA FINANCIAL SERVICES, PT|ACTIVE|IDX|10-JUL-2024|IDR|Electronic||09-JUL-2027|||6.8|FIXED|3 MONTHS|||8675000000|8675000000|8675000000|100|0|100|FINANCIAL INSTITUTION|1
30-JAN-2026|TAFS04BCN4|OBLIGASI BERKELANJUTAN IV TOYOTA ASTRA FINANCIAL SERVICES TAHAP IV TAHUN 2024 SERI B|CORPORATE BOND|IDA0001490B2|TOYOTA ASTRA FINANCIAL SERVICES, PT|ACTIVE|IDX|28-NOV-2024|IDR|Electronic||26-NOV-2027|||6.6|FIXED|3 MONTHS|||400000000000|400000000000|400000000000|98.75|1.25|100|FINANCIAL INSTITUTION|1
30-JAN-2026|TAFS04BCN5|OBLIGASI BERKELANJUTAN IV TOYOTA ASTRA FINANCIAL SERVICES TAHAP V TAHUN 2025 SERI B|CORPORATE BOND|IDA0001523B0|TOYOTA ASTRA FINANCIAL SERVICES, PT|ACTIVE|IDX|03-MAR-2025|IDR|Electronic||28-FEB-2028|||6.85|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|FINANCIAL INSTITUTION|1
30-JAN-2026|TAFS04CCN1|OBLIGASI BERKELANJUTAN IV TOYOTA ASTRA FINANCIAL SERVICES TAHAP I TAHUN 2023 SERI C|CORPORATE BOND|IDA0001343C1|TOYOTA ASTRA FINANCIAL SERVICES, PT|ACTIVE|IDX|12-JUL-2023|IDR|Electronic||11-JUL-2028|||6.25|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|99.6|0.4|100|FINANCIAL INSTITUTION|1
30-JAN-2026|TAFS04CCN3|OBLIGASI BERKELANJUTAN IV TOYOTA ASTRA FINANCIAL SERVICES TAHAP III TAHUN 2024 SERI C|CORPORATE BOND|IDA0001439C7|TOYOTA ASTRA FINANCIAL SERVICES, PT|ACTIVE|IDX|10-JUL-2024|IDR|Electronic||09-JUL-2029|||7.1|FIXED|3 MONTHS|||757030000000|757030000000|757030000000|99.6|0.4|100|FINANCIAL INSTITUTION|1
30-JAN-2026|TAFS05ACN1|OBLIGASI BERKELANJUTAN V TOYOTA ASTRA FINANCIAL SERVICES TAHAP I TAHUN 2025 SERI A|CORPORATE BOND|IDA0001595A0|TOYOTA ASTRA FINANCIAL SERVICES, PT|ACTIVE|IDX|09-JUL-2025|IDR|Electronic||18-JUL-2026|||6.15||3 MONTHS|||200000000000|200000000000|200000000000|100|0|100|FINANCIAL INSTITUTION|1
30-JAN-2026|TAFS05ACN2|OBLIGASI BERKELANJUTAN V TOYOTA ASTRA FINANCIAL SERVICES TAHAP II TAHUN 2025 SERI A|CORPORATE BOND|IDA0001629A7|TOYOTA ASTRA FINANCIAL SERVICES, PT|ACTIVE|IDX|12-NOV-2025|IDR|Electronic||11-NOV-2028|||5.6||3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|FINANCIAL INSTITUTION|1
30-JAN-2026|TAFS05BCN1|OBLIGASI BERKELANJUTAN V TOYOTA ASTRA FINANCIAL SERVICES TAHAP I TAHUN 2025 SERI B|CORPORATE BOND|IDA0001595B8|TOYOTA ASTRA FINANCIAL SERVICES, PT|ACTIVE|IDX|09-JUL-2025|IDR|Electronic||08-JUL-2028|||6.5||3 MONTHS|||165210000000|165210000000|165210000000|100|0|100|FINANCIAL INSTITUTION|1
30-JAN-2026|TAFS05BCN2|OBLIGASI BERKELANJUTAN V TOYOTA ASTRA FINANCIAL SERVICES TAHAP II TAHUN 2025 SERI B|CORPORATE BOND|IDA0001629B5|TOYOTA ASTRA FINANCIAL SERVICES, PT|ACTIVE|IDX|12-NOV-2025|IDR|Electronic||11-NOV-2030|||5.9||3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|FINANCIAL INSTITUTION|1
30-JAN-2026|TBC BY IDX HIFI-A 11022026|OBLIGASI BERKELANJUTAN I HINO FINANCE INDONESIA TAHAP II TAHUN 2026 SERI A|CORPORATE BOND|IDA0001656A0|HINO FINANCE INDONESIA, PT|ACTIVE|IDX|12-FEB-2026|IDR|Electronic||21-FEB-2027|||4.75|Fixed|3 MONTHS|||313000000000|313000000000||0|0|0|FINANCIAL INSTITUTION|1
30-JAN-2026|TBC BY IDX HIFI-B 11022026|OBLIGASI BERKELANJUTAN I HINO FINANCE INDONESIA TAHAP II TAHUN 2026 SERI B|CORPORATE BOND|IDA0001656B8|HINO FINANCE INDONESIA, PT|ACTIVE|IDX|12-FEB-2026|IDR|Electronic||11-FEB-2029|||5.75|Fixed|3 MONTHS|||255000000000|255000000000||0|0|0|FINANCIAL INSTITUTION|1
30-JAN-2026|TBC BY IDX HIFI-C 11022026|OBLIGASI BERKELANJUTAN I HINO FINANCE INDONESIA TAHAP II TAHUN 2026 SERI C|CORPORATE BOND|IDA0001656C6|HINO FINANCE INDONESIA, PT|ACTIVE|IDX|12-FEB-2026|IDR|Electronic||11-FEB-2031|||6.15|Fixed|3 MONTHS|||232000000000|232000000000||0|0|0|FINANCIAL INSTITUTION|1
30-JAN-2026|TBC BY IDX OPPM-A 06022026|OBLIGASI BERKELANJUTAN II OKI PULP & PAPER MILLS TAHAP IV TAHUN 2026 SERI A|CORPORATE BOND|IDA0001655A2|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|09-FEB-2026|IDR|Electronic||06-FEB-2031|||7.25|Fixed|3 MONTHS|||1846015000000|1846015000000||0|0|0|PULP & PAPER|1
30-JAN-2026|TBC BY IDX OPPM-B 06022026|OBLIGASI BERKELANJUTAN II OKI PULP & PAPER MILLS TAHAP IV TAHUN 2026 SERI B|CORPORATE BOND|IDA0001655B0|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|09-FEB-2026|IDR|Electronic||06-FEB-2033|||7.75|Fixed|3 MONTHS|||566255000000|566255000000||0|0|0|PULP & PAPER|1
30-JAN-2026|TBC BY IDX OPPM-C 06022026|OBLIGASI BERKELANJUTAN II OKI PULP & PAPER MILLS TAHAP IV TAHUN 2026 SERI C|CORPORATE BOND|IDA0001655C8|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|09-FEB-2026|IDR|Electronic||06-FEB-2036|||8|Fixed|3 MONTHS|||25915000000|25915000000||0|0|0|PULP & PAPER|1
30-JAN-2026|TBC BY IDX SMAR-A 04022026|OBLIGASI BERKELANJUTAN V SMART TAHAP II TAHUN 2026 SERI A|CORPORATE BOND|IDA0001654A5|PT SINAR MAS AGRO RESOURCES AND TECHNOLOGY Tbk. (PT. SMART TBK)|ACTIVE|IDX|05-FEB-2026|IDR|Electronic||04-FEB-2031|||6.2|Fixed|3 MONTHS|||385000000000|385000000000||0|0|0|PLANTATION|1
30-JAN-2026|TBC BY IDX SMAR-B 04022026|OBLIGASI BERKELANJUTAN V SMART TAHAP II TAHUN 2026 SERI B|CORPORATE BOND|IDA0001654B3|PT SINAR MAS AGRO RESOURCES AND TECHNOLOGY Tbk. (PT. SMART TBK)|ACTIVE|IDX|05-FEB-2026|IDR|Electronic||04-FEB-2033|||6.5|Fixed|3 MONTHS|||287000000000|287000000000||0|0|0|PLANTATION|1
30-JAN-2026|TBC BY IDX TBIG-A 12012026|OBLIGASI BERKELANJUTAN VII TOWER BERSAMA INFRASTRUCTURE TAHAP III TAHUN 2026 SERI A|CORPORATE BOND|IDA0001657A8|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|13-FEB-2026|IDR|Electronic||22-FEB-2027|||4.85|Fixed|3 MONTHS|||700000000000|700000000000||0|0|0|NON BUILDING CONSTRUCTION|1
30-JAN-2026|TBC BY IDX TBIG-B 12012026|OBLIGASI BERKELANJUTAN VII TOWER BERSAMA INFRASTRUCTURE TAHAP III TAHUN 2026 SERI B|CORPORATE BOND|IDA0001657B6|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|13-FEB-2026|IDR|Electronic||12-FEB-2029|||5.7|Fixed|3 MONTHS|||189000000000|189000000000||0|0|0|NON BUILDING CONSTRUCTION|1
30-JAN-2026|TBC BY IDX TBIG-C 12012026|OBLIGASI BERKELANJUTAN VII TOWER BERSAMA INFRASTRUCTURE TAHAP III TAHUN 2026 SERI C|CORPORATE BOND|IDA0001657C4|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|13-FEB-2026|IDR|Electronic||12-FEB-2031|||6|Fixed|3 MONTHS|||173000000000|173000000000||0|0|0|NON BUILDING CONSTRUCTION|1
30-JAN-2026|TBIG06ACN5|OBLIGASI BERKELANJUTAN VI TOWER BERSAMA INFRASTRUCTURE TAHAP V TAHUN 2025 SERI A|CORPORATE BOND|IDA0001517A4|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|13-FEB-2025|IDR|Electronic||22-FEB-2026|||6.8|FIXED|3 MONTHS|||2045190000000|2045190000000|2045190000000|100|0|100|NON BUILDING CONSTRUCTION|1
30-JAN-2026|TBIG06ACN6|OBLIGASI BERKELANJUTAN VI TOWER BERSAMA INFRASTUCTURE TAHAP VI TAHUN 2025 SERI A|CORPORATE BOND|IDA0001528A1|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|24-MAR-2025|IDR|Electronic||21-MAR-2028|||7|FIXED|3 MONTHS|||804945000000|804945000000|804945000000|94.41|5.59|100|NON BUILDING CONSTRUCTION|1
30-JAN-2026|TBIG06BCN1|OBLIGASI BERKELANJUTAN VI TOWER BERSAMA INFRASTRUCTURE TAHAP I TAHUN 2023 SERI B|CORPORATE BOND|IDA0001346B6|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|12-JUL-2023|IDR|Electronic||11-JUL-2026|||6.25|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|98.8|1.2|100|NON BUILDING CONSTRUCTION|1
30-JAN-2026|TBIG06BCN4|OBLIGASI BERKELANJUTAN VI TOWER BERSAMA INFRASTRUCTURE TAHAP IV TAHUN 2024 SERI B|CORPORATE BOND|IDA0001496B9|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|04-DEC-2024|IDR|Electronic||03-DEC-2027|||6.75|FIXED|3 MONTHS|||756925000000|756925000000|756925000000|100|0|100|NON BUILDING CONSTRUCTION|1
30-JAN-2026|TBIG06BCN5|OBLIGASI BERKELANJUTAN VI TOWER BERSAMA INFRASTRUCTURE TAHAP V TAHUN 2025 SERI B|CORPORATE BOND|IDA0001517B2|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|13-FEB-2025|IDR|Electronic||12-FEB-2028|||7|FIXED|3 MONTHS|||745155000000|745155000000|745155000000|99.72|0.28|100|NON BUILDING CONSTRUCTION|1
30-JAN-2026|TBIG06BCN6|OBLIGASI BERKELANJUTAN VI TOWER BERSAMA INFRASTUCTURE TAHAP VI TAHUN 2025 SERI B|CORPORATE BOND|IDA0001528B9|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|24-MAR-2025|IDR|Electronic||21-MAR-2030|||7.25|FIXED|3 MONTHS|||1873055000000|1873055000000|1873055000000|97.33|2.67|100|NON BUILDING CONSTRUCTION|1
30-JAN-2026|TBIG07ACN1|OBLIGASI BERKELANJUTAN VII TOWER BERSAMA INFRASTRUCTURE TAHAP I TAHUN 2025 SERI A|CORPORATE BOND|IDA0001575A2|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|09-JUL-2025|IDR|Electronic||08-JUL-2028|||6.75|FIXED|3 MONTHS|||201000000000|201000000000|201000000000|100|0|100|NON BUILDING CONSTRUCTION|1
30-JAN-2026|TBIG07ACN2|OBLIGASI BERKELANJUTAN VII TOWER BERSAMA INFRASTRUCTURE TAHAP II TAHUN 2025 SERI A|CORPORATE BOND|IDA0001634A7|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|05-DEC-2025|IDR|Electronic||04-DEC-2028|||5.5|FIXED|3 MONTHS|||347985000000|347985000000|347985000000|100|0|100|NON BUILDING CONSTRUCTION|1
30-JAN-2026|TBIG07BCN1|OBLIGASI BERKELANJUTAN VII TOWER BERSAMA INFRASTRUCTURE TAHAP I TAHUN 2025 SERI B|CORPORATE BOND|IDA0001575B0|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|09-JUL-2025|IDR|Electronic||08-JUL-2030|||7|FIXED|3 MONTHS|||549000000000|549000000000|549000000000|100|0|100|NON BUILDING CONSTRUCTION|1
30-JAN-2026|TBIG07BCN2|OBLIGASI BERKELANJUTAN VII TOWER BERSAMA INFRASTRUCTURE TAHAP II TAHUN 2025 SERI B|CORPORATE BOND|IDA0001634B5|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|05-DEC-2025|IDR|Electronic||04-DEC-2030|||5.85|FIXED|3 MONTHS|||1252015000000|1252015000000|1252015000000|100|0|100|NON BUILDING CONSTRUCTION|1
30-JAN-2026|SWBJBS01ASB|SUKUK WAKALAH BI AL-ISTITSMAR SUBORDINASI I BANK BJB SYARIAH TAHUN 2025 SERI A|SUKUK|IDJ0000376A7|BANK JABAR BANTEN SYARIAH, PT|ACTIVE|IDX|03-JUL-2025|IDR|Electronic||02-JUL-2030||||Fixed|3 MONTHS|||240000000000|240000000000|240000000000|100|0|100|BANK|1
30-JAN-2026|SWBJBS01BSB|SUKUK WAKALAH BI AL-ISTITSMAR SUBORDINASI I BANK BJB SYARIAH TAHUN 2025 SERI B|SUKUK|IDJ0000376B5|BANK JABAR BANTEN SYARIAH, PT|ACTIVE|IDX|03-JUL-2025|IDR|Electronic||02-JUL-2032||||Fixed|3 MONTHS|||60000000000|60000000000|60000000000|100|0|100|BANK|1
30-JAN-2026|SWCARE01A|SUKUK WAKALAH METROHEALTHCARE INDONESIA TAHUN 2025 SERI A|SUKUK|IDJ0000388A2|METRO HEALTHCARE INDONESIA Tbk, PT|ACTIVE|IDX|10-JUL-2025|IDR|Electronic||19-JUL-2026||||FLOATING|3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|HEALTH CARE|1
30-JAN-2026|SWCARE01B|SUKUK WAKALAH METROHEALTHCARE INDONESIA TAHUN 2025 SERI B|SUKUK|IDJ0000388B0|METRO HEALTHCARE INDONESIA Tbk, PT|ACTIVE|IDX|10-JUL-2025|IDR|Electronic||09-JUL-2028||||FLOATING|3 MONTHS|||250000000000|250000000000|250000000000|100|0|100|HEALTH CARE|1
30-JAN-2026|SWCNAF01ACN2|SUKUK WAKALAH BI AL-ISTITSMAR BERKELANJUTAN I CIMB NIAGA AUTO FINANCE TAHAP II TAHUN 2025 SERI A|SUKUK|IDJ0000356A9|CIMB NIAGA AUTO FINANCE, PT|ACTIVE|IDX|14-MAR-2025|IDR|Electronic||23-MAR-2026|||6.7|FIXED|3 MONTHS|||1200000000000|1200000000000|1200000000000|100|0|100|FINANCIAL INSTITUTION|1
30-JAN-2026|SWCNAF01ACN3|SUKUK WAKALAH BI AL-ISTITSMAR BERKELANJUTAN I CIMB NIAGA AUTO FINANCE TAHAP III TAHUN 2025 SERI A|SUKUK|IDJ0000394A0|CIMB NIAGA AUTO FINANCE, PT|ACTIVE|IDX|04-SEP-2025|IDR|Electronic||13-SEP-2026|||||3 MONTHS|||1105000000000|1105000000000|1105000000000|100|0|100|FINANCIAL INSTITUTION|1
30-JAN-2026|SWCNAF01B|SUKUK WAKALAH BI AL-ISTITSMAR I CIMB NIAGA AUTO FINANCE TAHUN 2023 SERI B|SUKUK|IDJ0000253B6|CIMB NIAGA AUTO FINANCE, PT|ACTIVE|IDX|09-FEB-2023|IDR|Electronic||08-FEB-2026|||7.15|FIXED|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|FINANCIAL INSTITUTION|1
30-JAN-2026|SWCNAF01BCN1|SUKUK WAKALAH BI AL-ISTITSMAR BERKELANJUTAN I CIMB NIAGA AUTO FINANCE TAHAP I TAHUN 2024 SERI B|SUKUK|IDA0001446B4|CIMB NIAGA AUTO FINANCE, PT|ACTIVE|IDX|10-JUL-2024|IDR|Electronic||09-JUL-2027|||7.10|FIXED|3 MONTHS|||290000000000|290000000000|290000000000|100|0|100|FINANCIAL INSTITUTION|1
30-JAN-2026|SWCNAF01BCN2|SUKUK WAKALAH BI AL-ISTITSMAR BERKELANJUTAN I CIMB NIAGA AUTO FINANCE TAHAP II TAHUN 2025 SERI B|SUKUK|IDJ0000356B7|CIMB NIAGA AUTO FINANCE, PT|ACTIVE|IDX|14-MAR-2025|IDR|Electronic||13-MAR-2028|||7|FIXED|3 MONTHS|||400000000000|400000000000|400000000000|100|0|100|FINANCIAL INSTITUTION|1
30-JAN-2026|SWCNAF01BCN3|SUKUK WAKALAH BI AL-ISTITSMAR BERKELANJUTAN I CIMB NIAGA AUTO FINANCE TAHAP III TAHUN 2025 SERI B|SUKUK|IDJ0000394B8|CIMB NIAGA AUTO FINANCE, PT|ACTIVE|IDX|04-SEP-2025|IDR|Electronic||03-SEP-2028|||||3 MONTHS|||395000000000|395000000000|395000000000|100|0|100|FINANCIAL INSTITUTION|1
30-JAN-2026|SWCUAN01ACN1|SUKUK WAKALAH BERKELANJUTAN I PETRINDO JAYA KREASI TAHAP I TAHUN 2025 SERI A|SUKUK|IDJ0000387A4|PETRINDO JAYA KREASI Tbk, PT|ACTIVE|IDX|07-JUL-2025|IDR|Electronic||11-JUL-2026||||FIXED|3 MONTHS|||52500000000|52500000000|52500000000|100|0|100|OTHER - BASIC INDUSTRY AND CHEMICALS|1
30-JAN-2026|SWCUAN01ACN2|SUKUK WAKALAH BERKELANJUTAN I PETRINDO JAYA KREASI TAHAP II TAHUN 2025 SERI A|SUKUK|IDJ0000405A4|PETRINDO JAYA KREASI Tbk, PT|ACTIVE|IDX|27-OCT-2025|IDR|Electronic||24-OCT-2030||||FLOATING|3 MONTHS|||137640000000|137640000000|137640000000|100|0|100|OTHER - BASIC INDUSTRY AND CHEMICALS|1
30-JAN-2026|SWCUAN01BCN1|SUKUK WAKALAH BERKELANJUTAN I PETRINDO JAYA KREASI TAHAP I TAHUN 2025 SERI B|SUKUK|IDJ0000387B2|PETRINDO JAYA KREASI Tbk, PT|ACTIVE|IDX|07-JUL-2025|IDR|Electronic||04-JUL-2030||||FIXED|3 MONTHS|||297500000000|297500000000|297500000000|100|0|100|OTHER - BASIC INDUSTRY AND CHEMICALS|1
30-JAN-2026|SWCUAN01BCN2|SUKUK WAKALAH BERKELANJUTAN I PETRINDO JAYA KREASI TAHAP II TAHUN 2025 SERI B|SUKUK|IDJ0000405B2|PETRINDO JAYA KREASI Tbk, PT|ACTIVE|IDX|27-OCT-2025|IDR|Electronic||24-OCT-2032||||FLOATING|3 MONTHS|||512360000000|512360000000|512360000000|100|0|100|OTHER - BASIC INDUSTRY AND CHEMICALS|1
30-JAN-2026|SWIATA01BCN1|SUKUK WAKALAH BERKELANJUTAN I MNC ENERGY INVESTMENTS TAHAP I TAHUN 2023 SERI B|SUKUK|IDJ0000281B7|PT. MNC ENERGY INVESTMENTS TBK|ACTIVE|IDX|09-OCT-2023|IDR|Electronic||06-OCT-2026|||11.25|FIXED|3 MONTHS|||49300000000|49300000000|49300000000|100|0|100|OTHERS - TRADE, SERVICES & INVESTMENT|1
30-JAN-2026|SWIATA01CCN1|SUKUK WAKALAH BERKELANJUTAN I MNC ENERGY INVESTMENTS TAHAP I TAHUN 2023 SERI C|SUKUK|IDJ0000281C5|PT. MNC ENERGY INVESTMENTS TBK|ACTIVE|IDX|09-OCT-2023|IDR|Electronic||06-OCT-2028|||11.50|FIXED|3 MONTHS|||100700000000|100700000000|100700000000|100|0|100|OTHERS - TRADE, SERVICES & INVESTMENT|1
30-JAN-2026|SWINJH01JP|SUKUK WAKALAH BI AL-ISTITSMAR JANGKA PANJANG YG DILAKUKAN TPU PT AVIASI PARIWISATA INDONESIA TH 2024|SUKUK|IDJ000034806|AVIASI PARIWISATA INDONESIA (PERSERO), PT|ACTIVE|||IDR|Electronic||30-SEP-2034||||Floating/Variable|ANNUAL|||2000000000000|2000000000000|2000000000000|100|0|100|OTHER - BASIC INDUSTRY AND CHEMICALS|1
30-JAN-2026|SWMEDP01ACN3|SUKUK WAKALAH BERKELANJUTAN I MEDCO POWER INDONESIA TAHAP III TAHUN 2024 SERI A|SUKUK|IDJ0000297A5|MEDCO POWER INDONESIA, PT|ACTIVE|IDX|19-JAN-2024|IDR|Electronic||18-JAN-2027|||8.55|FIXED|3 MONTHS|||175995000000|175995000000|175995000000|100|0|100|ENERGY|1
30-JAN-2026|SWMEDP01ACN4|SUKUK WAKALAH BERKELANJUTAN I MEDCO POWER INDONESIA TAHAP IV TAHUN 2025 SERI A|SUKUK|IDJ0000352A8|MEDCO POWER INDONESIA, PT|ACTIVE|IDX|10-FEB-2025|IDR|Electronic||07-FEB-2028|||7.75|FIXED|3 MONTHS|||125035000000|125035000000|125035000000|100|0|100|ENERGY|1
30-JAN-2026|SWMEDP01BCN1|SUKUK WAKALAH BERKELANJUTAN I MEDCO POWER INDONESIA TAHAP I TAHUN 2022 SERI B|SUKUK|IDJ0000229B6|MEDCO POWER INDONESIA, PT|ACTIVE|IDX|05-AUG-2022|IDR|Electronic||04-AUG-2027|||9.25|FIXED|3 MONTHS|||220000000000|220000000000|220000000000|100|0|100|ENERGY|1
30-JAN-2026|SWMEDP01BCN2|SUKUK WAKALAH BERKELANJUTAN I MEDCO POWER INDONESIA TAHAP II TAHUN 2022 SERI B|SUKUK|IDJ0000249B4|MEDCO POWER INDONESIA, PT|ACTIVE|IDX|02-JAN-2023|IDR|Electronic||30-DEC-2027|||9.5|FIXED|3 MONTHS|||130310000000|130310000000|130310000000|98.85|1.15|100|ENERGY|1
30-JAN-2026|SWMEDP01BCN3|SUKUK WAKALAH BERKELANJUTAN I MEDCO POWER INDONESIA TAHAP III TAHUN 2024 SERI B|SUKUK|IDJ0000297B3|MEDCO POWER INDONESIA, PT|ACTIVE|IDX|19-JAN-2024|IDR|Electronic||18-JAN-2029|||9.50|FIXED|3 MONTHS|||494490000000|494490000000|494490000000|100|0|100|ENERGY|1
30-JAN-2026|SWMEDP01BCN4|SUKUK WAKALAH BERKELANJUTAN I MEDCO POWER INDONESIA TAHAP IV TAHUN 2025 SERI B|SUKUK|IDJ0000352B6|MEDCO POWER INDONESIA, PT|ACTIVE|IDX|10-FEB-2025|IDR|Electronic||07-FEB-2030|||9|FIXED|3 MONTHS|||816955000000|816955000000|816955000000|100|0|100|ENERGY|1
30-JAN-2026|SWMEDP01CCN3|SUKUK WAKALAH BERKELANJUTAN I MEDCO POWER INDONESIA TAHAP III TAHUN 2024 SERI C|SUKUK|IDJ0000297C1|MEDCO POWER INDONESIA, PT|ACTIVE|IDX|19-JAN-2024|IDR|Electronic||18-JAN-2031|||10|FIXED|3 MONTHS|||79515000000|79515000000|79515000000|100|0|100|ENERGY|1
30-JAN-2026|SWMEDP01CCN4|SUKUK WAKALAH BERKELANJUTAN I MEDCO POWER INDONESIA TAHAP IV TAHUN 2025 SERI C|SUKUK|IDJ0000352C4|MEDCO POWER INDONESIA, PT|ACTIVE|IDX|10-FEB-2025|IDR|Electronic||07-FEB-2032|||9.5|FIXED|3 MONTHS|||208010000000|208010000000|208010000000|100|0|100|ENERGY|1
30-JAN-2026|SWMEDP02C|SUKUK WAKALAH MEDCO POWER INDONESIA II TAHUN 2019 SERI C|SUKUK|IDJ0000134C6|MEDCO POWER INDONESIA, PT|ACTIVE|IDX|24-MAY-2019|IDR|Electronic||23-MAY-2026|||11.1|FIXED|3 MONTHS|||10300000000|10300000000|10300000000|100|0|100|ENERGY|1
30-JAN-2026|SWPPAP01JP|SUKUK WAKALAH BI AL-ISTITSMAR JANGKA PANJANG YANG DILAKUKAN TPU I PT PERUSAHAAN PENGELOLA ASET TH22|SUKUK|IDJ000023908|PERUSAHAAN PENGELOLA ASET, PT|ACTIVE|||IDR|Electronic||28-SEP-2037||||Floating/Variable|3 MONTHS|||1117000000000|1117000000000|1117000000000|100|0|100|INVESTMENT COMPANY|1
30-JAN-2026|SWTOBA01JP|SUKUK WAKALAH JANGKA PANJANG YANG DILAKUKAN TANPA MELALUI PENAWARAN UMUM I TBS ENERGI UTAMA TH 2025|SUKUK|IDJ000036504|TBS ENERGI UTAMA Tbk, PT|ACTIVE|||IDR|Electronic||26-MAR-2035|||0.25|FIXED|3 MONTHS|||308475000000|308475000000|308475000000|100|0|100|COAL MINING|1
30-JAN-2026|SWTOBA02JP|SUKUK WAKALAH JANGKA PANJANG YANG DILAKUKAN TPU II PT TBS ENERGI UTAMA TBK TAHUN 2025
 |SUKUK|IDJ000041603|TBS ENERGI UTAMA Tbk, PT|ACTIVE|||IDR|Electronic||25-NOV-2034||||FIXED|3 MONTHS|||448500000000|448500000000|448500000000|100|0|100|COAL MINING|1
30-JAN-2026|TBC BY IDX SISMAR-A 04022026|SUKUK IJARAH BERKELANJUTAN I SMART TAHAP II TAHUN 2026 SERI A|SUKUK|IDJ0000424A5|PT SINAR MAS AGRO RESOURCES AND TECHNOLOGY Tbk. (PT. SMART TBK)|ACTIVE|IDX|05-FEB-2026|IDR|Electronic||04-FEB-2031||||Fixed|3 MONTHS|||460000000000|460000000000||0|0|0|PLANTATION|1
30-JAN-2026|TBC BY IDX SISMAR-B 04022026|SUKUK IJARAH BERKELANJUTAN I SMART TAHAP II TAHUN 2026 SERI B|SUKUK|IDJ0000424B3|PT SINAR MAS AGRO RESOURCES AND TECHNOLOGY Tbk. (PT. SMART TBK)|ACTIVE|IDX|05-FEB-2026|IDR|Electronic||04-FEB-2033||||Fixed|3 MONTHS|||68000000000|68000000000||0|0|0|PLANTATION|1
